FRAME_GT,106,10.907002,-2.604976,-1.580441,2.302661,-2.367049,1.938897,0.135840
FRAME_GT,107,11.141008,-2.681949,-1.347265,2.304108,-2.187959,2.069783,0.015692
FRAME_GT,108,11.453006,-2.730871,-1.291884,2.268555,-2.153127,2.073993,-0.062418
FRAME_GT,109,11.735000,-2.863441,-1.101883,2.321320,-2.120698,2.174953,-0.254424
FRAME_GT,110,12.094000,-2.951730,-0.924320,2.172383,-1.948779,2.174059,-0.415319
FRAME_GT,111,12.188005,-2.966006,-0.868496,2.105881,-1.917155,2.137406,-0.472434
FRAME_GT,112,12.281999,-2.969857,-0.834078,2.013896,-1.894034,2.071708,-0.526063
FRAME_GT,113,12.375008,-2.979633,-0.774962,1.901305,-1.840836,2.002510,-0.593027
FRAME_GT,114,12.454006,-2.964421,-0.766237,1.871220,-1.788830,1.977258,-0.604372
FRAME_GT,115,12.563008,-2.955122,-0.730647,1.795550,-1.752716,1.910626,-0.652547
FRAME_GT,116,12.641000,-2.957865,-0.683656,1.744943,-1.713414,1.869404,-0.702050
FRAME_GT,117,12.688002,-2.958249,-0.664450,1.738742,-1.682396,1.856644,-0.723356
FRAME_GT,118,12.750001,-2.969778,-0.631086,1.710731,-1.626835,1.845543,-0.753264
FRAME_GT,119,12.797004,-2.965002,-0.643766,1.741152,-1.566091,1.862551,-0.742535
FRAME_GT,120,12.844006,-2.971487,-0.646514,1.700068,-1.540130,1.828513,-0.755218
FRAME_GT,121,12.907001,-2.973426,-0.674062,1.646579,-1.520568,1.772389,-0.760149
FRAME_GT,122,12.969000,-2.961520,-0.724931,1.625610,-1.546344,1.711946,-0.753832
FRAME_GT,123,13.032005,-2.961941,-0.716544,1.635333,-1.535527,1.704049,-0.768941
FRAME_GT,124,13.094005,-2.968406,-0.695532,1.646056,-1.517715,1.707170,-0.789729
FRAME_GT,125,13.218999,-2.956545,-0.796053,1.629491,-1.555086,1.647487,-0.761050
FRAME_GT,126,13.500007,-3.028409,-0.925545,1.670429,-1.620489,1.641383,-0.733296
FRAME_GT,127,14.235006,-3.106498,-0.714129,1.779323,-1.415518,1.617808,-0.960721
FRAME_GT,128,14.391000,-3.078597,-0.724470,1.775556,-1.400421,1.570873,-0.972087
FRAME_GT,129,14.594007,-3.064262,-0.733955,1.773788,-1.385486,1.512200,-0.993382
FRAME_GT,130,14.782006,-3.061721,-0.728330,1.785106,-1.371585,1.482182,-1.018142
FRAME_GT,131,14.922007,-3.060682,-0.737820,1.793204,-1.368284,1.455359,-1.031608
FRAME_GT,132,15.094004,-3.046238,-0.781637,1.801078,-1.377882,1.420116,-1.026632
FRAME_GT,133,15.266000,-3.069930,-0.747137,1.811965,-1.360004,1.411772,-1.069656
FRAME_GT,134,15.313003,-3.072824,-0.748002,1.812886,-1.357220,1.407893,-1.073741
FRAME_GT,135,15.375002,-3.082913,-0.754024,1.794309,-1.337009,1.395722,-1.081829
FRAME_GT,136,15.422004,-3.094500,-0.749643,1.800572,-1.329288,1.393531,-1.092353
FRAME_GT,137,15.469007,-3.101146,-0.751405,1.805830,-1.323835,1.392770,-1.096285
FRAME_GT,138,15.532002,-3.113553,-0.767642,1.796558,-1.314723,1.376426,-1.099579
FRAME_GT,139,15.594001,-3.125274,-0.782312,1.794626,-1.309973,1.360789,-1.103180
FRAME_GT,140,15.657006,-3.146329,-0.763339,1.810275,-1.293963,1.367479,-1.122745
FRAME_GT,141,15.719005,-3.154011,-0.763961,1.818479,-1.296048,1.360780,-1.128385
